division,breed,sex,pts1,pts2,pts3,pts4,pts5
14,Afghan Hounds,Dog,2,3,4,5,6
14,Afghan Hounds,Bitch,2,3,4,5,6
14,American English Coonhounds,Dog,2,3,4,5,6
14,American English Coonhounds,Bitch,2,3,4,5,6
14,American Foxhounds,Dog,2,3,4,5,6
14,American Foxhounds,Bitch,2,3,4,5,6
14,Azawakhs,Dog,2,3,4,5,6
14,Azawakhs,Bitch,2,3,4,5,6
14,Basenjis,Dog,2,3,4,5,6
14,Basenjis,Bitch,2,3,4,5,6
14,Basset Hounds,Dog,2,4,5,6,7
14,Basset Hounds,Bitch,2,3,4,5,6
14,Black and Tan Coonhounds,Dog,2,3,4,5,6
14,Black and Tan Coonhounds,Bitch,2,3,4,5,6
14,Bloodhounds,Dog,2,3,4,5,6
14,Bloodhounds,Bitch,2,3,4,5,6
14,Bluetick Coonhounds,Dog,2,3,4,5,6
14,Bluetick Coonhounds,Bitch,2,3,4,5,6
14,Borzois,Dog,2,3,4,5,6
14,Borzois,Bitch,2,3,4,5,6
14,Cirnechi dell’Etna,Dog,2,3,4,5,6
14,Cirnechi dell’Etna,Bitch,2,3,4,5,6
14,Dachshunds (Longhaired),Dog,2,4,5,6,7
14,Dachshunds (Longhaired),Bitch,2,5,8,9,11
14,Dachshunds (Smooth),Dog,2,4,5,6,7
14,Dachshunds (Smooth),Bitch,2,4,6,7,10
14,Dachshunds (Wirehaired),Dog,2,3,4,5,6
14,Dachshunds (Wirehaired),Bitch,2,4,5,6,8
14,English Foxhounds,Dog,2,3,4,5,6
14,English Foxhounds,Bitch,2,3,4,5,6
14,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
14,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
14,Greyhounds,Dog,2,3,4,5,6
14,Greyhounds,Bitch,2,3,4,5,6
14,Harriers,Dog,2,3,4,5,6
14,Harriers,Bitch,2,3,4,5,6
14,Ibizan Hounds,Dog,2,3,4,5,6
14,Ibizan Hounds,Bitch,2,3,4,5,6
14,Irish Wolfhounds,Dog,2,3,4,5,6
14,Irish Wolfhounds,Bitch,2,3,4,5,6
14,Norwegian Elkhounds,Dog,2,3,4,5,6
14,Norwegian Elkhounds,Bitch,2,3,4,5,6
14,Otterhounds,Dog,2,3,4,5,6
14,Otterhounds,Bitch,2,3,4,5,6
14,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
14,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
14,Pharaoh Hounds,Dog,2,3,4,5,6
14,Pharaoh Hounds,Bitch,2,3,4,5,6
14,Plott Hounds,Dog,2,3,4,5,6
14,Plott Hounds,Bitch,2,3,4,5,6
14,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
14,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
14,Redbone Coonhounds,Dog,2,3,4,5,6
14,Redbone Coonhounds,Bitch,2,3,4,5,6
14,Rhodesian Ridgebacks,Dog,2,3,4,5,6
14,Rhodesian Ridgebacks,Bitch,2,5,7,8,10
14,Salukis,Dog,2,3,4,5,6
14,Salukis,Bitch,2,4,5,6,7
14,Scottish Deerhounds,Dog,2,3,4,5,6
14,Scottish Deerhounds,Bitch,2,3,4,5,7
14,Sloughis,Dog,2,3,4,5,6
14,Sloughis,Bitch,2,3,4,5,6
14,Treeing Walker Coonhounds,Dog,2,3,4,5,6
14,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
14,Whippets,Dog,2,5,7,8,10
14,Whippets,Bitch,2,6,9,12,17
14,Akitas,Dog,2,3,4,5,6
14,Akitas,Bitch,2,3,4,5,6
14,Alaskan Malamutes,Dog,2,3,4,5,6
14,Alaskan Malamutes,Bitch,2,3,4,5,6
14,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
14,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
14,Bernese Mountain Dogs,Dog,2,3,4,5,6
14,Bernese Mountain Dogs,Bitch,2,4,6,7,8
14,Black Russian Terriers,Dog,2,3,4,5,6
14,Black Russian Terriers,Bitch,2,3,4,5,6
14,Boerboels,Dog,2,3,4,5,6
14,Boerboels,Bitch,2,3,4,5,6
14,Boxers,Dog,2,4,6,7,9
14,Boxers,Bitch,2,7,11,12,13
14,Bullmastiffs,Dog,2,3,4,5,6
14,Bullmastiffs,Bitch,2,3,4,5,6
14,Cane Corso,Dog,2,3,4,5,6
14,Cane Corso,Bitch,2,4,5,6,7
14,Chinooks,Dog,2,3,4,5,6
14,Chinooks,Bitch,2,3,4,5,6
14,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
14,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
14,Doberman Pinschers,Dog,2,4,5,6,7
14,Doberman Pinschers,Bitch,2,7,12,14,17
14,Dogo Argentinos,Dog,2,3,4,5,6
14,Dogo Argentinos,Bitch,2,3,4,5,6
14,Dogues de Bordeaux,Dog,2,3,4,5,6
14,Dogues de Bordeaux,Bitch,2,3,4,5,6
14,German Pinschers,Dog,2,3,4,5,6
14,German Pinschers,Bitch,2,3,4,5,6
14,Giant Schnauzers,Dog,2,3,4,5,6
14,Giant Schnauzers,Bitch,2,3,4,5,6
14,Great Danes,Dog,2,5,8,10,14
14,Great Danes,Bitch,2,8,13,15,19
14,Great Pyrenees,Dog,2,3,4,5,6
14,Great Pyrenees,Bitch,2,3,4,5,6
14,Greater Swiss Mountain Dogs,Dog,2,3,4,5,6
14,Greater Swiss Mountain Dogs,Bitch,2,4,5,6,7
14,Komondorok,Dog,2,3,4,5,6
14,Komondorok,Bitch,2,3,4,5,6
14,Kuvaszok,Dog,2,3,4,5,6
14,Kuvaszok,Bitch,2,3,4,5,6
14,Leonbergers,Dog,2,3,4,5,6
14,Leonbergers,Bitch,2,3,4,5,6
14,Mastiffs,Dog,2,3,4,5,6
14,Mastiffs,Bitch,2,3,4,5,6
14,Neapolitan Mastiffs,Dog,2,3,4,5,6
14,Neapolitan Mastiffs,Bitch,2,3,4,5,6
14,Newfoundlands,Dog,2,3,4,5,6
14,Newfoundlands,Bitch,2,3,4,5,6
14,Portuguese Water Dogs,Dog,2,3,4,5,6
14,Portuguese Water Dogs,Bitch,2,3,4,5,6
14,Rottweilers,Dog,2,3,4,5,7
14,Rottweilers,Bitch,2,3,4,5,8
14,St. Bernards,Dog,2,3,4,5,6
14,St. Bernards,Bitch,2,3,4,5,6
14,Samoyeds,Dog,2,3,4,5,6
14,Samoyeds,Bitch,2,3,4,5,6
14,Siberian Huskies,Dog,2,3,4,5,6
14,Siberian Huskies,Bitch,2,4,5,6,8
14,Standard Schnauzers,Dog,2,3,4,5,6
14,Standard Schnauzers,Bitch,2,3,4,5,6
14,Tibetan Mastiffs,Dog,2,3,4,5,6
14,Tibetan Mastiffs,Bitch,2,3,4,5,6
14,Airedale Terriers,Dog,2,3,4,5,6
14,Airedale Terriers,Bitch,2,3,4,5,6
14,American Hairless Terriers,Dog,2,3,4,5,6
14,American Hairless Terriers,Bitch,2,3,4,5,6
14,American Staffordshire Terriers,Dog,2,3,4,5,6
14,American Staffordshire Terriers,Bitch,2,3,4,5,6
14,Australian Terriers,Dog,2,3,4,5,6
14,Australian Terriers,Bitch,2,3,4,5,6
14,Bedlington Terriers,Dog,2,3,4,5,6
14,Bedlington Terriers,Bitch,2,3,4,5,6
14,Border Terriers,Dog,2,3,4,5,6
14,Border Terriers,Bitch,2,3,4,5,6
14,Bull Terriers (Colored),Dog,2,3,4,5,6
14,Bull Terriers (Colored),Bitch,2,4,6,7,8
14,Bull Terriers (White),Dog,2,3,4,5,6
14,Bull Terriers (White),Bitch,2,3,4,5,6
14,Cairn Terriers,Dog,2,3,4,5,6
14,Cairn Terriers,Bitch,2,3,4,5,6
14,Cesky Terriers,Dog,2,3,4,5,6
14,Cesky Terriers,Bitch,2,3,4,5,6
14,Dandie Dinmont Terriers,Dog,2,3,4,5,6
14,Dandie Dinmont Terriers,Bitch,2,3,4,5,6
14,Fox Terriers (Smooth),Dog,2,3,4,5,6
14,Fox Terriers (Smooth),Bitch,2,3,4,5,6
14,Fox Terriers (Wire),Dog,2,3,4,5,6
14,Fox Terriers (Wire),Bitch,2,3,4,5,6
14,Glen of Imaal Terriers,Dog,2,3,4,5,6
14,Glen of Imaal Terriers,Bitch,2,3,4,5,6
14,Irish Terriers,Dog,2,3,4,5,6
14,Irish Terriers,Bitch,2,3,4,5,6
14,Kerry Blue Terriers,Dog,2,3,4,5,6
14,Kerry Blue Terriers,Bitch,2,3,4,5,6
14,Lakeland Terriers,Dog,2,3,4,5,6
14,Lakeland Terriers,Bitch,2,3,4,5,6
14,Manchester Terriers (Standard),Dog,2,3,4,5,6
14,Manchester Terriers (Standard),Bitch,2,3,4,5,6
14,Miniature Bull Terriers,Dog,2,3,4,5,6
14,Miniature Bull Terriers,Bitch,2,3,4,5,6
14,Miniature Schnauzers,Dog,2,3,4,5,6
14,Miniature Schnauzers,Bitch,2,4,6,7,10
14,Norfolk Terriers,Dog,2,3,4,5,6
14,Norfolk Terriers,Bitch,2,3,4,5,6
14,Norwich Terriers,Dog,2,3,4,5,6
14,Norwich Terriers,Bitch,2,3,4,5,6
14,Parson Russell Terriers,Dog,2,3,4,5,6
14,Parson Russell Terriers,Bitch,2,3,4,5,6
14,Rat Terriers,Dog,2,3,4,5,6
14,Rat Terriers,Bitch,2,3,4,5,6
14,Russell Terriers,Dog,2,3,4,5,6
14,Russell Terriers,Bitch,2,3,4,5,6
14,Scottish Terriers,Dog,2,3,4,5,6
14,Scottish Terriers,Bitch,2,3,4,5,6
14,Sealyham Terriers,Dog,2,3,4,5,6
14,Sealyham Terriers,Bitch,2,3,4,5,6
14,Skye Terriers,Dog,2,3,4,5,6
14,Skye Terriers,Bitch,2,3,4,5,6
14,Soft Coated Wheaten Terriers,Dog,2,3,4,5,6
14,Soft Coated Wheaten Terriers,Bitch,2,3,4,5,6
14,Staffordshire Bull Terriers,Dog,2,3,4,5,7
14,Staffordshire Bull Terriers,Bitch,2,3,4,5,6
14,Welsh Terriers,Dog,2,3,4,5,6
14,Welsh Terriers,Bitch,2,3,4,5,6
14,West Highland White Terriers,Dog,2,3,4,5,6
14,West Highland White Terriers,Bitch,2,3,4,5,6
14,Affenpinschers,Dog,2,3,4,5,6
14,Affenpinschers,Bitch,2,3,4,5,6
14,Biewer Terriers,Dog,2,3,4,5,6
14,Biewer Terriers,Bitch,2,4,5,6,7
14,Brussels Griffons,Dog,2,3,4,5,6
14,Brussels Griffons,Bitch,2,3,4,5,6
14,Cavalier King Charles Spaniels,Dog,2,5,7,9,12
14,Cavalier King Charles Spaniels,Bitch,2,5,7,11,17
14,Chihuahuas (Long Coat),Dog,2,3,4,6,10
14,Chihuahuas (Long Coat),Bitch,2,4,6,8,13
14,Chihuahuas (Smooth Coat),Dog,2,3,4,5,6
14,Chihuahuas (Smooth Coat),Bitch,2,4,5,6,7
14,Chinese Crested,Dog,2,3,4,5,8
14,Chinese Crested,Bitch,2,4,6,9,15
14,English Toy Spaniels (Blenheim & Prince Charles),Dog,2,3,4,5,6
14,English Toy Spaniels (Blenheim & Prince Charles),Bitch,2,3,4,5,6
14,English Toy Spaniels (King Charles & Ruby),Dog,2,3,4,5,6
14,English Toy Spaniels (King Charles & Ruby),Bitch,2,3,4,5,6
14,Havanese,Dog,2,3,4,5,7
14,Havanese,Bitch,2,3,4,5,6
14,Italian Greyhounds,Dog,2,3,4,5,8
14,Italian Greyhounds,Bitch,2,3,4,5,6
14,Japanese Chin,Dog,2,3,4,5,6
14,Japanese Chin,Bitch,2,3,4,5,6
14,Maltese,Dog,2,3,4,5,6
14,Maltese,Bitch,2,3,4,5,6
14,Manchester Terriers (Toy),Dog,2,3,4,5,6
14,Manchester Terriers (Toy),Bitch,2,3,4,5,6
14,Miniature Pinschers,Dog,2,3,4,5,6
14,Miniature Pinschers,Bitch,2,3,4,5,6
14,Papillons,Dog,2,4,5,6,7
14,Papillons,Bitch,2,5,7,8,11
14,Pekingese,Dog,2,3,4,5,6
14,Pekingese,Bitch,2,3,4,5,6
14,Pomeranians,Dog,2,5,7,8,10
14,Pomeranians,Bitch,2,5,7,8,11
14,Poodles (Toy),Dog,2,3,4,5,6
14,Poodles (Toy),Bitch,2,4,5,6,7
14,Pugs,Dog,2,3,4,5,6
14,Pugs,Bitch,2,4,6,7,8
14,Russian Toys,Dog,2,3,4,5,6
14,Russian Toys,Bitch,2,3,4,5,6
14,Shih Tzu,Dog,2,3,4,5,6
14,Shih Tzu,Bitch,2,3,4,5,7
14,Silky Terriers,Dog,2,3,4,5,6
14,Silky Terriers,Bitch,2,3,4,5,6
14,Toy Fox Terriers,Dog,2,3,4,5,6
14,Toy Fox Terriers,Bitch,2,3,4,5,6
14,Yorkshire Terriers,Dog,2,3,4,5,6
14,Yorkshire Terriers,Bitch,2,4,6,7,9
14,American Eskimo Dogs,Dog,2,3,4,5,6
14,American Eskimo Dogs,Bitch,2,3,4,5,6
14,Bichons Frises,Dog,2,3,4,5,6
14,Bichons Frises,Bitch,2,3,4,5,6
14,Boston Terriers,Dog,2,4,5,6,7
14,Boston Terriers,Bitch,2,6,10,11,12
14,Bulldogs,Dog,2,4,6,7,10
14,Bulldogs,Bitch,2,5,7,9,12
14,Chinese Shar-Pei,Dog,2,3,4,5,6
14,Chinese Shar-Pei,Bitch,2,3,4,5,6
14,Chow Chows,Dog,2,3,4,5,6
14,Chow Chows,Bitch,2,4,5,6,7
14,Coton de Tulear,Dog,2,3,4,5,6
14,Coton de Tulear,Bitch,2,3,4,5,6
14,Dalmatians,Dog,2,3,4,5,6
14,Dalmatians,Bitch,2,3,4,5,7
14,Finnish Spitz,Dog,2,3,4,5,6
14,Finnish Spitz,Bitch,2,3,4,5,6
14,French Bulldogs,Dog,2,5,8,11,16
14,French Bulldogs,Bitch,2,8,13,14,16
14,Keeshonden,Dog,2,3,4,5,6
14,Keeshonden,Bitch,2,3,4,5,6
14,Lhasa Apsos,Dog,2,3,4,5,6
14,Lhasa Apsos,Bitch,2,3,4,5,6
14,Lowchen,Dog,2,3,4,5,6
14,Lowchen,Bitch,2,3,4,5,6
14,Norwegian Lundehunds,Dog,2,3,4,5,6
14,Norwegian Lundehunds,Bitch,2,3,4,5,6
14,Poodles (Miniature),Dog,2,3,4,5,6
14,Poodles (Miniature),Bitch,2,4,5,6,7
14,Poodles (Standard),Dog,2,4,6,7,9
14,Poodles (Standard),Bitch,2,6,9,10,13
14,Schipperkes,Dog,2,3,4,5,6
14,Schipperkes,Bitch,2,3,4,5,6
14,Shiba Inu,Dog,2,3,4,5,6
14,Shiba Inu,Bitch,2,5,7,8,9
14,Tibetan Spaniels,Dog,2,3,4,5,6
14,Tibetan Spaniels,Bitch,2,3,4,5,6
14,Tibetan Terriers,Dog,2,3,4,5,6
14,Tibetan Terriers,Bitch,2,3,4,5,6
14,Xoloitzcuintli,Dog,2,3,4,5,6
14,Xoloitzcuintli,Bitch,2,3,4,5,6
14,Australian Cattle Dogs,Dog,2,3,4,5,8
14,Australian Cattle Dogs,Bitch,2,4,6,7,9
14,Australian Shepherds,Dog,2,5,8,9,11
14,Australian Shepherds,Bitch,2,5,8,9,11
14,Bearded Collies,Dog,2,3,4,5,6
14,Bearded Collies,Bitch,2,3,4,5,6
14,Beaucerons,Dog,2,3,4,5,6
14,Beaucerons,Bitch,2,3,4,5,6
14,Belgian Laekenois,Dog,2,3,4,5,6
14,Belgian Laekenois,Bitch,2,3,4,5,6
14,Belgian Malinois,Dog,2,3,4,5,6
14,Belgian Malinois,Bitch,2,3,4,5,6
14,Belgian Sheepdogs,Dog,2,3,4,5,6
14,Belgian Sheepdogs,Bitch,2,3,4,5,6
14,Belgian Tervuren,Dog,2,3,4,5,6
14,Belgian Tervuren,Bitch,2,3,4,5,6
14,Bergamasco Sheepdogs,Dog,2,3,4,5,6
14,Bergamasco Sheepdogs,Bitch,2,3,4,5,6
14,Berger Picards,Dog,2,3,4,5,6
14,Berger Picards,Bitch,2,3,4,5,6
14,Border Collies,Dog,2,3,4,5,6
14,Border Collies,Bitch,2,3,4,5,6
14,Bouviers des Flandres,Dog,2,3,4,5,6
14,Bouviers des Flandres,Bitch,2,3,4,5,6
14,Briards,Dog,2,3,4,5,6
14,Briards,Bitch,2,3,4,5,6
14,Canaan Dogs,Dog,2,3,4,5,6
14,Canaan Dogs,Bitch,2,3,4,5,6
14,Cardigan Welsh Corgis,Dog,2,3,4,5,6
14,Cardigan Welsh Corgis,Bitch,2,5,7,8,11
14,Collies (Rough),Dog,2,4,5,6,7
14,Collies (Rough),Bitch,2,4,5,6,8
14,Collies (Smooth),Dog,2,3,4,5,6
14,Collies (Smooth),Bitch,2,4,5,6,7
14,Entlebucher Mountain Dogs,Dog,2,3,4,5,6
14,Entlebucher Mountain Dogs,Bitch,2,3,4,5,6
14,Finnish Lapphunds,Dog,2,3,4,5,6
14,Finnish Lapphunds,Bitch,2,3,4,5,6
14,German Shepherd Dogs,Dog,2,4,5,6,7
14,German Shepherd Dogs,Bitch,2,4,5,8,14
14,Icelandic Sheepdogs,Dog,2,3,4,5,6
14,Icelandic Sheepdogs,Bitch,2,3,4,5,6
15,Lancashire Heelers,Dog,2,3,4,5,6
15,Lancashire Heelers,Bitch,2,3,4,5,6
15,Miniature American Shepherds,Dog,2,4,5,6,7
15,Miniature American Shepherds,Bitch,2,4,6,7,8
15,Mudik,Dog,2,3,4,5,6
15,Mudik,Bitch,2,3,4,5,6
15,Norwegian Buhunds,Dog,2,3,4,5,6
15,Norwegian Buhunds,Bitch,2,3,4,5,6
15,Old English Sheepdogs,Dog,2,3,4,5,6
15,Old English Sheepdogs,Bitch,2,3,4,5,6
15,Pembroke Welsh Corgis,Dog,2,4,5,6,7
15,Pembroke Welsh Corgis,Bitch,2,5,8,10,13
15,Polish Lowland Sheepdogs,Dog,2,3,4,5,6
15,Polish Lowland Sheepdogs,Bitch,2,3,4,5,6
15,Pulik,Dog,2,3,4,5,6
15,Pulik,Bitch,2,3,4,5,6
15,Pumik,Dog,2,3,4,5,6
15,Pumik,Bitch,2,3,4,5,6
15,Pyrenean Shepherds,Dog,2,3,4,5,6
15,Pyrenean Shepherds,Bitch,2,3,4,5,6
15,Shetland Sheepdogs,Dog,2,4,6,7,8
15,Shetland Sheepdogs,Bitch,2,6,10,12,15
15,Spanish Water Dogs,Dog,2,3,4,5,6
15,Spanish Water Dogs,Bitch,2,3,4,5,6
15,Swedish Vallhunds,Dog,2,3,4,5,6
15,Swedish Vallhunds,Bitch,2,3,4,5,6
15,ALL OTHER BREEDS AND VARIETIES,Dog,2,3,4,5,6
15,ALL OTHER BREEDS AND VARIETIES,Bitch,2,3,4,5,6
15,Barbets,Dog,2,3,4,5,6
15,Barbets,Bitch,2,3,4,5,6
15,Bracchi Italiani,Dog,2,3,4,5,6
15,Bracchi Italiani,Bitch,2,3,4,5,6
15,Brittanys,Dog,2,4,6,8,11
15,Brittanys,Bitch,2,4,6,7,9
15,Lagotti Romagnoli,Dog,2,3,4,5,6
15,Lagotti Romagnoli,Bitch,2,3,4,5,6
15,Nederlandse Kooikerhondjes,Dog,2,3,4,5,6
15,Nederlandse Kooikerhondjes,Bitch,2,3,4,5,6
15,Pointers,Dog,2,3,4,5,6
15,Pointers,Bitch,2,3,4,5,6
15,Pointers (German Shorthaired),Dog,2,4,5,6,9
15,Pointers (German Shorthaired),Bitch,2,5,7,9,12
15,Pointers (German Wirehaired),Dog,2,3,4,5,7
15,Pointers (German Wirehaired),Bitch,2,3,4,5,6
15,Retrievers (Chesapeake Bay),Dog,2,3,4,5,6
15,Retrievers (Chesapeake Bay),Bitch,2,4,5,7,10
15,Retrievers (Curly-Coated),Dog,2,3,4,5,6
15,Retrievers (Curly-Coated),Bitch,2,3,4,5,6
15,Retrievers (Flat-Coated),Dog,2,3,4,5,8
15,Retrievers (Flat-Coated),Bitch,2,3,4,7,12
15,Retrievers (Golden),Dog,2,7,12,17,25
15,Retrievers (Golden),Bitch,2,10,18,23,31
15,Retrievers (Labrador),Dog,2,6,10,13,18
15,Retrievers (Labrador),Bitch,2,6,9,18,34
15,Retrievers (Nova Scotia Duck Tolling),Dog,2,3,4,5,7
15,Retrievers (Nova Scotia Duck Tolling),Bitch,2,5,7,8,10
15,Setters (English),Dog,2,4,6,7,10
15,Setters (English),Bitch,2,5,8,12,20
15,Setters (Gordon),Dog,2,3,4,5,6
15,Setters (Gordon),Bitch,2,4,6,8,11
15,Setters (Irish),Dog,2,4,6,8,11
15,Setters (Irish),Bitch,2,4,6,8,13
15,Setters (Irish Red and White),Dog,2,3,4,5,6
15,Setters (Irish Red and White),Bitch,2,3,4,5,6
15,Spaniels (American Water),Dog,2,3,4,5,6
15,Spaniels (American Water),Bitch,2,3,4,5,6
15,Spaniels (Boykin),Dog,2,3,4,5,6
15,Spaniels (Boykin),Bitch,2,3,4,5,6
15,Spaniels (Clumber),Dog,2,3,4,5,6
15,Spaniels (Clumber),Bitch,2,3,4,5,6
15,Spaniels (Cocker) Black,Dog,2,3,4,5,6
15,Spaniels (Cocker) Black,Bitch,2,4,5,6,7
15,Spaniels (Cocker) ASCOB,Dog,2,3,4,5,6
15,Spaniels (Cocker) ASCOB,Bitch,2,4,5,6,7
15,Spaniels (Cocker) Parti,Dog,2,3,4,5,6
15,Spaniels (Cocker) Parti,Bitch,2,4,5,6,8
15,Spaniels (English Cocker),Dog,2,4,5,7,10
15,Spaniels (English Cocker),Bitch,2,4,6,8,11
15,Spaniels (English Springer),Dog,2,4,5,6,8
15,Spaniels (English Springer),Bitch,2,4,6,9,14
15,Spaniels (Field),Dog,2,3,4,6,9
15,Spaniels (Field),Bitch,2,4,5,6,8
15,Spaniels (Irish Water),Dog,2,3,4,5,6
15,Spaniels (Irish Water),Bitch,2,3,4,5,6
15,Spaniels (Sussex),Dog,2,3,4,5,6
15,Spaniels (Sussex),Bitch,2,3,4,5,6
15,Spaniels (Welsh Springer),Dog,2,3,4,5,6
15,Spaniels (Welsh Springer),Bitch,2,3,4,5,6
15,Spinoni Italiani,Dog,2,3,4,5,6
15,Spinoni Italiani,Bitch,2,3,4,5,6
15,Vizslas,Dog,2,4,6,9,15
15,Vizslas,Bitch,2,6,9,13,20
15,Weimaraners,Dog,2,4,5,6,7
15,Weimaraners,Bitch,2,4,6,7,10
15,Wirehaired Pointing Griffons,Dog,2,3,4,5,6
15,Wirehaired Pointing Griffons,Bitch,2,3,4,5,6
15,Wirehaired Vizslas,Dog,2,3,4,5,6
15,Wirehaired Vizslas,Bitch,2,3,4,5,6
15,Afghan Hounds,Dog,2,3,4,5,7
15,Afghan Hounds,Bitch,2,4,5,6,7
15,American English Coonhounds,Dog,2,3,4,5,6
15,American English Coonhounds,Bitch,2,3,4,5,6
15,American Foxhounds,Dog,2,3,4,5,6
15,American Foxhounds,Bitch,2,3,4,5,6
15,Azawakhs,Dog,2,3,4,5,6
15,Azawakhs,Bitch,2,3,4,5,6
15,Basenjis,Dog,2,3,4,5,7
15,Basenjis,Bitch,2,4,5,7,11
15,Basset Hounds,Dog,2,3,4,5,7
15,Basset Hounds,Bitch,2,4,5,6,8
15,Black and Tan Coonhounds,Dog,2,3,4,5,6
15,Black and Tan Coonhounds,Bitch,2,3,4,5,6
15,Bloodhounds,Dog,2,3,4,5,6
15,Bloodhounds,Bitch,2,3,4,5,6
15,Bluetick Coonhounds,Dog,2,3,4,5,6
15,Bluetick Coonhounds,Bitch,2,3,4,5,6
15,Borzois,Dog,2,4,5,9,15
15,Borzois,Bitch,2,4,6,9,15
15,Cirnechi dell’Etna,Dog,2,3,4,5,6
15,Cirnechi dell’Etna,Bitch,2,3,4,5,6
15,Dachshunds (Longhaired),Dog,2,4,6,7,8
15,Dachshunds (Longhaired),Bitch,2,5,8,9,10
15,Dachshunds (Smooth),Dog,2,3,4,5,7
15,Dachshunds (Smooth),Bitch,2,4,6,8,12
15,Dachshunds (Wirehaired),Dog,2,3,4,5,6
15,Dachshunds (Wirehaired),Bitch,2,4,6,7,10
15,English Foxhounds,Dog,2,3,4,5,6
15,English Foxhounds,Bitch,2,3,4,5,6
15,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
15,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
15,Greyhounds,Dog,2,3,4,5,6
15,Greyhounds,Bitch,2,3,4,5,6
15,Harriers,Dog,2,3,4,5,6
15,Harriers,Bitch,2,3,4,5,6
15,Ibizan Hounds,Dog,2,3,4,5,6
15,Ibizan Hounds,Bitch,2,3,4,5,6
15,Irish Wolfhounds,Dog,2,3,4,7,12
15,Irish Wolfhounds,Bitch,2,4,5,9,16
15,Norwegian Elkhounds,Dog,2,3,4,5,6
15,Norwegian Elkhounds,Bitch,2,4,6,7,9
15,Otterhounds,Dog,2,3,4,5,6
15,Otterhounds,Bitch,2,3,4,5,6
15,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
15,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
15,Pharaoh Hounds,Dog,2,3,4,5,6
15,Pharaoh Hounds,Bitch,2,3,4,5,6
15,Plott Hounds,Dog,2,3,4,5,6
15,Plott Hounds,Bitch,2,3,4,5,6
15,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
15,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
15,Redbone Coonhounds,Dog,2,3,4,5,6
15,Redbone Coonhounds,Bitch,2,3,4,5,6
15,Rhodesian Ridgebacks,Dog,2,4,5,6,7
15,Rhodesian Ridgebacks,Bitch,2,4,6,7,8
15,Salukis,Dog,2,3,4,6,10
15,Salukis,Bitch,2,3,4,6,11
15,Scottish Deerhounds,Dog,2,3,4,5,6
15,Scottish Deerhounds,Bitch,2,3,4,5,6
15,Sloughis,Dog,2,3,4,5,6
15,Sloughis,Bitch,2,3,4,5,6
15,Treeing Walker Coonhounds,Dog,2,3,4,5,6
15,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
15,Whippets,Dog,2,5,7,12,21
15,Whippets,Bitch,2,6,10,13,19
15,Akitas,Dog,2,3,4,5,6
15,Akitas,Bitch,2,3,4,5,6
15,Alaskan Malamutes,Dog,2,3,4,5,8
15,Alaskan Malamutes,Bitch,2,3,4,6,11
15,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
15,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
15,Bernese Mountain Dogs,Dog,2,4,5,9,15
15,Bernese Mountain Dogs,Bitch,2,5,8,12,20
15,Black Russian Terriers,Dog,2,3,4,5,6
15,Black Russian Terriers,Bitch,2,3,4,5,6
15,Boerboels,Dog,2,3,4,5,6
15,Boerboels,Bitch,2,3,4,5,6
15,Boxers,Dog,2,5,8,9,11
15,Boxers,Bitch,2,7,12,15,20
15,Bullmastiffs,Dog,2,3,4,5,6
15,Bullmastiffs,Bitch,2,3,4,5,8
15,Cane Corso,Dog,2,3,4,5,6
15,Cane Corso,Bitch,2,3,4,5,6
15,Chinooks,Dog,2,3,4,5,6
15,Chinooks,Bitch,2,3,4,5,6
15,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
15,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
15,Doberman Pinschers,Dog,2,5,7,8,11
15,Doberman Pinschers,Bitch,2,9,16,23,35
15,Dogo Argentinos,Dog,2,3,4,5,6
15,Dogo Argentinos,Bitch,2,3,4,5,6
15,Dogues de Bordeaux,Dog,2,3,4,5,6
15,Dogues de Bordeaux,Bitch,2,3,4,5,6
15,German Pinschers,Dog,2,3,4,5,6
15,German Pinschers,Bitch,2,3,4,5,6
15,Giant Schnauzers,Dog,2,3,4,5,6
15,Giant Schnauzers,Bitch,2,3,4,5,6
15,Great Danes,Dog,2,4,6,8,12
15,Great Danes,Bitch,2,7,11,15,21
